date_date,service,gare_depart,gare_arrivee,duree_moyenne,average_total_dept,average_total_late_dept,average_total_late_arrival,nb_train_prevu,nb_annulation,nb_train_depart_retard,retard_moyen_dept,retard_moyen_tous_dept,nb_train_retard_arrivee,retard_moyen_arrival,retard_moyen_tous_arrival,nb_train_retard_sup_15,avg_retard_trains,nb_train_retard_sup_30,nb_train_retard_sup_60,prob_percent_cause_ext,prob_percent_infra,prob_percent_gestion_trafic,prob_percent_materiel_roulant,prob_percent_gestion_gare,prob_percent_voyageurs
2018-07-01,National,PARIS MONTPARNASSE,LE MANS,59,135.61,1.97,2.94,400,34,76,14.66,2.78,71,19.84,4.11,25,4.11,11,3,13.04,30.43,13.04,28.26,8.7,6.52
2018-12-01,National,PARIS MONTPARNASSE,LE MANS,57,135.61,1.97,2.94,437,1,59,7.98,0.78,71,13.5,2.29,16,2.29,3,2,14.89,25.53,36.17,17.02,6.38,0
2018-05-01,National,PARIS LYON,MULHOUSE VILLE,167,197.9,2.18,5.09,281,64,26,26.23,3.19,59,27.02,8.47,40,8.47,15,5,54.24,6.78,8.47,22.03,1.69,6.78
2018-07-01,National,PARIS LYON,MULHOUSE VILLE,167,197.9,2.18,5.09,301,8,71,18.99,4.43,65,39.74,9.87,54,9.87,27,9,24.62,18.46,4.62,40,6.15,6.15
2023-09-01,National,PARIS LYON,MULHOUSE VILLE,171,197.9,2.18,5.09,294,0,44,21.47,3.07,62,33.84,8.77,40,45.3,22,9,6.56,32.79,18.03,22.95,13.11,6.56
2020-05-01,National,PARIS LYON,MULHOUSE VILLE,177,197.9,2.18,5.09,96,15,29,2.55,0.54,3,67.17,3.03,3,67.17,2,1,33.33,33.33,0,33.33,0,0
2021-04-01,National,PARIS LYON,MULHOUSE VILLE,173,197.9,2.18,5.09,216,96,9,4.85,0.25,4,49.73,2.23,3,61.98,2,1,0,25,0,50,0,25
2020-11-01,National,PARIS LYON,MULHOUSE VILLE,170,197.9,2.18,5.09,69,10,17,1.68,0.22,7,32.47,6.48,3,59.72,1,1,14.29,71.43,14.29,0,0,0
2021-05-01,National,PARIS LYON,MULHOUSE VILLE,173,197.9,2.18,5.09,203,16,17,19.51,1.6,8,41.78,1.81,6,51.23,3,1,25,25,0,12.5,12.5,25
2021-08-01,National,PARIS LYON,MULHOUSE VILLE,170,197.9,2.18,5.09,241,0,20,9.3,0.61,8,22.86,1.6,4,32.55,2,0,37.5,0,12.5,12.5,25,12.5
2020-04-01,National,PARIS LYON,MULHOUSE VILLE,173,197.9,2.18,5.09,34,15,6,2.88,0.42,10,29.23,16.05,10,29.23,4,0,10,40,0,0,0,50
2020-06-01,National,PARIS LYON,MULHOUSE VILLE,178,197.9,2.18,5.09,165,11,65,1.34,0.37,10,26.59,2.76,7,31,3,1,14.29,28.57,14.29,42.86,0,0
2021-03-01,National,PARIS LYON,MULHOUSE VILLE,171,197.9,2.18,5.09,192,6,11,13.66,0.65,10,67.71,3.75,9,73.84,6,5,40,20,10,10,10,10
2021-06-01,National,PARIS LYON,MULHOUSE VILLE,172,197.9,2.18,5.09,222,0,15,18.45,1.08,12,27.6,1.75,9,32.19,3,1,27.27,18.18,0,27.27,27.27,0
2022-02-01,National,PARIS LYON,MULHOUSE VILLE,170,197.9,2.18,5.09,260,0,20,7.66,0.47,12,18.44,1.57,6,23.61,1,0,27.27,36.36,9.09,18.18,0,9.09
2021-01-01,National,PARIS LYON,MULHOUSE VILLE,170,197.9,2.18,5.09,205,0,14,11.12,0.63,13,41.98,3.36,13,41.98,6,3,38.46,30.77,23.08,7.69,0,0
2021-02-01,National,PARIS LYON,MULHOUSE VILLE,170,197.9,2.18,5.09,209,0,10,18.67,0.81,13,69.81,5.49,11,80.29,9,7,15.38,38.46,0,30.77,0,15.38
2020-12-01,National,PARIS LYON,MULHOUSE VILLE,169,197.9,2.18,5.09,219,11,75,3.32,0.98,14,58.52,4.85,14,58.52,8,3,50,21.43,0,28.57,0,0
2020-10-01,National,PARIS LYON,MULHOUSE VILLE,172,197.9,2.18,5.09,157,0,89,2.89,1.48,15,27.77,4.41,10,35.45,7,0,26.67,20,6.67,40,6.67,0
2022-01-01,National,PARIS LYON,MULHOUSE VILLE,170,197.9,2.18,5.09,301,2,24,14.22,0.94,16,50.84,2.66,12,63.65,9,4,37.5,25,0,37.5,0,0
2019-04-01,National,PARIS LYON,MULHOUSE VILLE,168,197.9,2.18,5.09,295,0,19,39.96,2.3,17,21.88,2.36,10,2.36,3,1,7.14,7.14,50,35.71,0,0
2021-09-01,National,PARIS LYON,MULHOUSE VILLE,173,197.9,2.18,5.09,256,0,32,15.03,1.79,18,30.15,1.61,14,35.03,4,2,16.67,27.78,5.56,11.11,33.33,5.56
2020-07-01,National,PARIS LYON,MULHOUSE VILLE,171,197.9,2.18,5.09,251,10,116,2.56,1.06,20,44.25,4.34,15,55.16,9,4,50,15,0,30,0,5
2020-08-01,National,PARIS LYON,MULHOUSE VILLE,171,197.9,2.18,5.09,248,3,95,3.02,0.96,20,31.69,2.98,16,36.66,10,2,15,25,25,30,5,0
2019-05-01,National,PARIS LYON,MULHOUSE VILLE,168,197.9,2.18,5.09,308,0,87,2.24,0.33,21,22.8,2.33,13,29.34,6,0,19.05,33.33,23.81,23.81,0,0
2021-07-01,National,PARIS LYON,MULHOUSE VILLE,170,197.9,2.18,5.09,237,0,21,16.11,1.29,21,33.6,3.57,18,36.96,9,2,4.76,23.81,9.52,33.33,4.76,23.81
2018-04-01,National,PARIS LYON,MULHOUSE VILLE,173,197.9,2.18,5.09,308,106,36,12.46,1.93,23,23.81,2.3,15,2.3,5,2,42.86,23.81,14.29,4.76,14.29,0
2019-03-01,National,PARIS LYON,MULHOUSE VILLE,169,197.9,2.18,5.09,287,0,23,9.63,0.42,23,27.49,3.19,15,3.19,6,2,4.35,26.09,30.43,30.43,0,8.7
2022-05-01,National,PARIS LYON,MULHOUSE VILLE,170,197.9,2.18,5.09,339,0,32,16.79,1.51,23,32.26,2.07,20,35.18,9,0,22.73,27.27,0,31.82,18.18,0
2022-12-01,National,PARIS LYON,MULHOUSE VILLE,172,197.9,2.18,5.09,336,29,44,14.59,1.94,23,34.45,3.35,21,36.43,10,2,13.04,0,26.09,52.17,8.7,0
2023-02-01,National,PARIS LYON,MULHOUSE VILLE,174,197.9,2.18,5.09,304,17,35,21.19,2.44,23,35.03,3.23,15,46.87,12,2,45.45,13.64,4.55,4.55,31.82,0
2020-09-01,National,PARIS LYON,MULHOUSE VILLE,172,197.9,2.18,5.09,275,1,128,3.83,1.6,24,29.69,3.51,14,42.46,10,3,12.5,33.33,12.5,33.33,8.33,0
2019-08-01,National,PARIS LYON,MULHOUSE VILLE,168,197.9,2.18,5.09,263,0,92,6.36,1.93,25,31.89,3.51,20,36.6,11,1,4,20,16,44,8,8
2021-10-01,National,PARIS LYON,MULHOUSE VILLE,174,197.9,2.18,5.09,241,0,39,22.14,3.4,25,41.25,4.56,18,51.89,11,4,0,8,12,44,20,16
2018-02-01,National,PARIS LYON,MULHOUSE VILLE,168,197.9,2.18,5.09,262,2,38,12.59,1.55,27,27.68,4.16,16,4.16,5,2,23.08,11.54,34.62,30.77,0,0
2020-02-01,National,PARIS LYON,MULHOUSE VILLE,168,197.9,2.18,5.09,294,7,136,5.54,2.46,27,50.57,5.51,21,61.51,15,8,29.63,37.04,11.11,18.52,3.7,0
2023-05-01,National,PARIS LYON,MULHOUSE VILLE,173,197.9,2.18,5.09,331,29,40,22.17,2.83,28,36.63,4.19,19,47.57,11,4,28.57,7.14,25,28.57,3.57,7.14
2019-11-01,National,PARIS LYON,MULHOUSE VILLE,167,197.9,2.18,5.09,305,3,90,8.21,2.17,29,44.04,5.33,24,50.87,19,7,10.34,31.03,13.79,37.93,6.9,0
2022-03-01,National,PARIS LYON,MULHOUSE VILLE,171,197.9,2.18,5.09,264,0,34,18.87,2.28,29,41.63,4.88,23,48.86,17,5,20.69,17.24,17.24,31.03,13.79,0
2023-10-01,National,PARIS LYON,MULHOUSE VILLE,171,197.9,2.18,5.09,301,0,36,17.68,1.96,29,42.58,6.33,22,52.08,14,4,10.34,27.59,3.45,31.03,13.79,13.79
2022-10-01,National,PARIS LYON,MULHOUSE VILLE,168,197.9,2.18,5.09,264,1,45,20.82,3.37,30,43.85,5.51,24,51.27,16,5,10,23.33,3.33,46.67,6.67,10
2019-10-01,National,PARIS LYON,MULHOUSE VILLE,168,197.9,2.18,5.09,296,4,100,6.08,1.79,31,33.52,4.29,24,39.83,9,5,19.35,25.81,22.58,16.13,16.13,0
2019-12-01,National,PARIS LYON,MULHOUSE VILLE,167,197.9,2.18,5.09,158,17,64,4.38,1.75,31,23.16,6.77,23,26.97,6,1,74.19,3.23,9.68,6.45,0,6.45
2021-11-01,National,PARIS LYON,MULHOUSE VILLE,173,197.9,2.18,5.09,269,0,29,16.65,1.66,31,45.19,4.4,29,47.41,20,6,32.26,25.81,12.9,16.13,6.45,6.45
2021-12-01,National,PARIS LYON,MULHOUSE VILLE,171,197.9,2.18,5.09,295,2,36,23.81,2.79,31,40.44,3.97,25,46.66,16,4,24.14,3.45,10.34,44.83,13.79,3.45
2019-09-01,National,PARIS LYON,MULHOUSE VILLE,168,197.9,2.18,5.09,294,1,95,3.99,1.03,32,42.11,5.24,22,55.44,10,2,25,0,18.75,43.75,12.5,0
2023-04-01,National,PARIS LYON,MULHOUSE VILLE,174,197.9,2.18,5.09,277,1,56,17.48,3.41,32,49.84,6.37,28,55.14,19,8,6.25,21.88,12.5,28.13,28.13,3.13
2020-03-01,National,PARIS LYON,MULHOUSE VILLE,168,197.9,2.18,5.09,194,13,94,3.9,1.89,33,25.94,5.97,27,28.93,7,3,6.25,18.75,12.5,28.13,0,34.38
2022-09-01,National,PARIS LYON,MULHOUSE VILLE,169,197.9,2.18,5.09,289,2,61,15.81,3.25,33,32.01,3.89,27,36.25,12,1,6.06,12.12,18.18,42.42,15.15,6.06
2023-01-01,National,PARIS LYON,MULHOUSE VILLE,174,197.9,2.18,5.09,337,24,44,16.52,2.17,33,39.54,4.76,22,52.6,15,6,28.13,15.63,6.25,21.88,18.75,9.38
2022-04-01,National,PARIS LYON,MULHOUSE VILLE,170,197.9,2.18,5.09,312,0,35,25.29,2.71,34,59.07,6.34,30,65.18,22,11,44.12,5.88,8.82,14.71,17.65,8.82
2023-03-01,National,PARIS LYON,MULHOUSE VILLE,173,197.9,2.18,5.09,280,45,42,39.16,6.83,34,80.36,12.21,31,86.89,22,15,35.29,35.29,0,14.71,14.71,0
2019-02-01,National,PARIS LYON,MULHOUSE VILLE,169,197.9,2.18,5.09,258,1,38,32.37,4.46,35,66.43,9.77,29,9.77,20,11,11.43,42.86,20,20,2.86,2.86
2023-06-01,National,PARIS LYON,MULHOUSE VILLE,172,197.9,2.18,5.09,310,0,71,16.56,3.73,35,29.95,4.2,25,36.75,7,3,8.57,11.43,2.86,31.43,31.43,14.29
2022-11-01,National,PARIS LYON,MULHOUSE VILLE,168,197.9,2.18,5.09,316,0,41,14.92,1.78,36,31.25,3.87,24,40.24,13,4,25,25,11.11,19.44,13.89,5.56
2020-01-01,National,PARIS LYON,MULHOUSE VILLE,169,197.9,2.18,5.09,249,13,119,6.48,3.09,37,35.07,6.82,29,41.42,14,7,16.22,27.03,18.92,32.43,2.7,2.7
2018-03-01,National,PARIS LYON,MULHOUSE VILLE,173,197.9,2.18,5.09,287,4,44,11.58,1.52,38,34.11,4.49,27,4.49,12,5,40.54,8.11,18.92,24.32,5.41,2.7
2023-12-01,National,PARIS LYON,MULHOUSE VILLE,169,197.9,2.18,5.09,344,0,46,13.45,1.67,38,32.66,4.72,30,38.11,18,2,10.53,23.68,21.05,28.95,13.16,2.63
2023-11-01,National,PARIS LYON,MULHOUSE VILLE,170,197.9,2.18,5.09,329,4,48,17.91,2.52,40,60.33,8.46,34,68.51,21,15,27.5,10,12.5,30,15,5
2018-09-01,National,PARIS LYON,MULHOUSE VILLE,167,197.9,2.18,5.09,297,2,54,13.3,2.21,41,35.68,5.84,34,5.84,14,5,17.07,19.51,12.2,39.02,9.76,2.44
2019-07-01,National,PARIS LYON,MULHOUSE VILLE,168,197.9,2.18,5.09,307,0,112,6.05,1.96,41,30.77,4.83,32,36.67,13,6,9.76,21.95,21.95,31.71,14.63,0
2023-07-01,National,PARIS LYON,MULHOUSE VILLE,170,197.9,2.18,5.09,322,3,44,18.23,2.37,41,34.34,5.15,33,39.48,15,6,24.39,19.51,9.76,24.39,19.51,2.44
2023-08-01,National,PARIS LYON,MULHOUSE VILLE,171,197.9,2.18,5.09,300,0,44,18.43,2.6,43,39.53,6.03,37,43.78,19,9,30.95,16.67,14.29,11.9,14.29,11.9
2018-08-01,National,PARIS LYON,MULHOUSE VILLE,167,197.9,2.18,5.09,277,2,58,16.92,3.32,44,36.1,6.73,34,6.73,17,6,18.18,13.64,6.82,45.45,13.64,2.27
2018-12-01,National,PARIS LYON,MULHOUSE VILLE,168,197.9,2.18,5.09,285,1,55,13.84,2.41,44,33.49,5.98,34,5.98,12,5,27.91,4.65,25.58,41.86,0,0
2018-10-01,National,PARIS LYON,MULHOUSE VILLE,167,197.9,2.18,5.09,290,2,43,17.95,2.42,46,29.38,5.56,33,5.56,15,5,28.26,8.7,19.57,28.26,10.87,4.35
2019-06-01,National,PARIS LYON,MULHOUSE VILLE,168,197.9,2.18,5.09,300,0,93,9.9,2.8,46,37.24,6.37,34,46,19,7,23.91,17.39,26.09,30.43,2.17,0
2018-11-01,National,PARIS LYON,MULHOUSE VILLE,167,197.9,2.18,5.09,310,3,49,18.1,2.54,48,33.29,6.1,31,6.1,21,4,21.74,15.22,21.74,30.43,10.87,0
2018-01-01,National,PARIS LYON,MULHOUSE VILLE,168,197.9,2.18,5.09,299,5,47,10.89,1.49,49,31.26,6.39,39,6.39,18,4,15.91,29.55,18.18,27.27,2.27,6.82
2018-06-01,National,PARIS LYON,MULHOUSE VILLE,168,197.9,2.18,5.09,306,35,29,31.71,3.5,49,33.51,6.74,33,6.74,13,9,28.57,20.41,18.37,20.41,4.08,8.16
2019-01-01,National,PARIS LYON,MULHOUSE VILLE,169,197.9,2.18,5.09,296,0,34,12.7,1.12,52,26.93,5.36,36,5.36,10,1,24,48,4,18,4,2
2022-08-01,National,PARIS LYON,MULHOUSE VILLE,170,197.9,2.18,5.09,309,0,72,18.48,4.23,53,30.59,5.39,47,32.68,17,3,20.75,11.32,13.21,20.75,24.53,9.43
2022-06-01,National,PARIS LYON,MULHOUSE VILLE,171,197.9,2.18,5.09,314,3,71,23.49,5.27,54,38.7,6.86,45,43.78,19,8,16.67,5.56,14.81,29.63,27.78,5.56
2022-07-01,National,PARIS LYON,MULHOUSE VILLE,170,197.9,2.18,5.09,320,4,90,21.61,6.11,58,45.04,8.68,46,53.29,28,13,6.9,10.34,15.52,34.48,17.24,15.52
2018-02-01,National,PARIS LYON,AVIGNON TGV,159,197.9,2.18,5.27,433,1,49,14.6,1.34,67,29.86,6.08,48,6.08,19,7,31.25,14.06,21.88,32.81,0,0
2018-06-01,National,PARIS LYON,AVIGNON TGV,159,197.9,2.18,5.27,504,18,72,26.16,3.82,109,31.18,8.65,73,8.65,35,13,11.11,24.07,19.44,30.56,12.96,1.85
2018-07-01,National,PARIS LYON,AVIGNON TGV,161,197.9,2.18,5.27,532,5,150,18.64,5.08,164,32.87,11.57,119,11.57,52,19,14.1,14.74,26.92,38.46,5.77,0
2018-08-01,National,PARIS LYON,AVIGNON TGV,161,197.9,2.18,5.27,518,5,97,21.97,3.81,94,39.61,7.05,75,7.05,45,21,13.98,4.3,32.26,43.01,6.45,0
2018-09-01,National,PARIS LYON,AVIGNON TGV,160,197.9,2.18,5.27,496,3,79,14.23,1.95,65,36,4.67,51,4.67,30,8,18.46,18.46,15.38,44.62,0,3.08
2018-10-01,National,PARIS LYON,AVIGNON TGV,160,197.9,2.18,5.27,458,2,70,19.59,2.65,88,34.55,7.03,67,7.03,31,12,19.77,23.26,12.79,39.53,3.49,1.16
2018-11-01,National,PARIS LYON,AVIGNON TGV,160,197.9,2.18,5.27,482,2,69,16.99,2.04,79,34.95,6.68,61,6.68,36,13,20.51,20.51,21.79,33.33,3.85,0
2019-08-01,National,PARIS LYON,AVIGNON TGV,160,197.9,2.18,5.27,519,0,152,6.78,1.59,62,28.65,4.08,41,36.88,19,4,6.67,18.33,35,30,8.33,1.67
2019-10-01,National,PARIS LYON,AVIGNON TGV,161,197.9,2.18,5.27,456,9,145,9.06,2.62,62,35.03,5.54,46,43,24,8,29.51,18.03,18.03,21.31,9.84,3.28
2019-11-01,National,PARIS LYON,AVIGNON TGV,160,197.9,2.18,5.27,425,1,118,5.7,1.25,74,23.31,4.84,46,30.08,16,3,40.54,9.46,18.92,21.62,4.05,5.41
2021-11-01,National,PARIS LYON,AVIGNON TGV,163,197.9,2.18,5.27,337,0,53,31.41,4.71,67,63.39,13.94,54,75.35,36,21,37.5,7.81,3.13,37.5,10.94,3.13
2022-04-01,National,PARIS LYON,AVIGNON TGV,161,197.9,2.18,5.27,450,2,44,23.23,1.97,59,43.15,6.72,48,50.05,29,16,25.86,13.79,12.07,29.31,13.79,5.17
2022-06-01,National,PARIS LYON,AVIGNON TGV,161,197.9,2.18,5.27,443,0,86,32.73,6.19,94,50.84,11.81,71,62.95,45,27,21.28,14.89,12.77,28.72,20.21,2.13
2022-07-01,National,PARIS LYON,AVIGNON TGV,161,197.9,2.18,5.27,586,1,182,23.18,7.09,174,44.48,14.44,148,49.94,94,33,6.98,16.86,13.95,42.44,14.53,5.23
2022-08-01,National,PARIS LYON,AVIGNON TGV,161,197.9,2.18,5.27,568,1,125,18.21,3.68,96,43.7,8.47,76,51.7,43,20,10.64,14.89,15.96,41.49,10.64,6.38
2022-10-01,National,PARIS LYON,AVIGNON TGV,160,197.9,2.18,5.27,459,3,67,19.21,2.59,67,34.41,5.2,49,42.07,25,12,3.03,21.21,19.7,39.39,9.09,7.58
2023-04-01,National,PARIS LYON,AVIGNON TGV,164,197.9,2.18,5.27,445,5,61,22.25,2.83,70,46.27,8.55,60,51.74,34,18,13.24,19.12,14.71,33.82,13.24,5.88
2023-06-01,National,PARIS LYON,AVIGNON TGV,162,197.9,2.18,5.27,461,1,93,24.7,4.84,93,36.84,8.98,73,43.28,25,15,12.09,14.29,18.68,29.67,19.78,5.49
2023-07-01,National,PARIS LYON,AVIGNON TGV,160,197.9,2.18,5.27,562,0,97,19.89,3.25,103,37.47,8.34,82,43.65,41,20,8.74,21.36,18.45,36.89,7.77,6.8
2023-08-01,National,PARIS LYON,AVIGNON TGV,160,197.9,2.18,5.27,615,0,127,20.93,3.96,102,37.14,8.14,72,47.01,40,14,7.92,25.74,13.86,30.69,18.81,2.97
2023-09-01,National,PARIS LYON,AVIGNON TGV,160,197.9,2.18,5.27,517,0,70,16.63,2.06,68,44.57,6.82,56,51.17,37,18,19.12,26.47,20.59,23.53,7.35,2.94
2020-04-01,National,PARIS LYON,AVIGNON TGV,160,197.9,2.18,5.27,28,19,1,19.85,1.74,2,15.82,5.11,1,19.17,0,0,0,50,0,0,0,50
2021-04-01,National,PARIS LYON,AVIGNON TGV,160,197.9,2.18,5.27,380,163,14,10.03,0.23,4,61.99,1.16,2,111.63,2,2,25,25,0,0,25,25
2022-02-01,National,PARIS LYON,AVIGNON TGV,159,197.9,2.18,5.27,351,0,9,8.57,-0.06,5,49.52,0.68,4,58.95,3,1,20,0,20,20,20,20
2020-11-01,National,PARIS LYON,AVIGNON TGV,165,197.9,2.18,5.27,99,13,13,5.68,0.4,7,41.3,3.19,5,53.17,4,2,42.86,57.14,0,0,0,0
2021-03-01,National,PARIS LYON,AVIGNON TGV,161,197.9,2.18,5.27,241,13,14,7.51,0.05,7,40.47,1.63,4,61.82,3,2,28.57,0,28.57,14.29,0,28.57
2020-05-01,National,PARIS LYON,AVIGNON TGV,162,197.9,2.18,5.27,191,23,50,5.36,1.2,11,37.11,2.02,8,46.26,4,1,27.27,18.18,9.09,36.36,9.09,0
2020-12-01,National,PARIS LYON,AVIGNON TGV,161,197.9,2.18,5.27,267,15,66,4.07,0.74,12,31.78,1.66,9,38.54,5,2,25,25,8.33,33.33,8.33,0
2019-12-01,National,PARIS LYON,AVIGNON TGV,166,197.9,2.18,5.27,243,21,82,8.06,2.44,20,32.63,3.08,20,39.14,10,2,50,5,5,35,5,0
2022-01-01,National,PARIS LYON,AVIGNON TGV,159,197.9,2.18,5.27,382,9,22,17.87,0.72,21,27.05,1.4,17,30.39,8,1,20,30,0,20,10,20
2020-06-01,National,PARIS LYON,AVIGNON TGV,162,197.9,2.18,5.27,276,12,110,3.41,1.17,26,33.98,3.35,23,36.58,9,4,26.32,42.11,5.26,21.05,5.26,0
2022-03-01,National,PARIS LYON,AVIGNON TGV,160,197.9,2.18,5.27,382,0,40,13.2,1.13,27,36.6,2.84,18,48.09,9,4,18.52,18.52,11.11,29.63,14.81,7.41
2020-03-01,National,PARIS LYON,AVIGNON TGV,166,197.9,2.18,5.27,255,16,94,4.88,1.65,28,28.33,3.48,20,35.16,7,2,11.11,29.63,14.81,33.33,3.7,7.41
2021-02-01,National,PARIS LYON,AVIGNON TGV,160,197.9,2.18,5.27,261,2,20,18.36,1.13,28,45.13,5.64,17,65.98,9,6,35.71,17.86,14.29,25,3.57,3.57
2021-01-01,National,PARIS LYON,AVIGNON TGV,160,197.9,2.18,5.27,244,0,20,11.03,0.56,29,31.98,4.12,24,35.58,11,3,42.86,21.43,7.14,14.29,7.14,7.14
2019-03-01,National,PARIS LYON,AVIGNON TGV,161,197.9,2.18,5.27,438,0,31,10.15,0.35,30,25.23,1.93,20,1.93,5,4,13.33,13.33,40,23.33,10,0
2020-01-01,National,PARIS LYON,AVIGNON TGV,166,197.9,2.18,5.27,336,7,120,5.09,1.57,31,33.97,3.48,22,43.12,12,4,25.81,3.23,12.9,45.16,12.9,0
2020-09-01,National,PARIS LYON,AVIGNON TGV,163,197.9,2.18,5.27,392,0,150,3.52,1.08,32,29.2,2.55,24,34.82,11,3,25,15.63,12.5,37.5,6.25,3.13
2019-09-01,National,PARIS LYON,AVIGNON TGV,161,197.9,2.18,5.27,436,6,126,5.77,1.33,34,26.1,2.18,22,33.57,8,3,18.18,21.21,21.21,24.24,12.12,3.03
2020-10-01,National,PARIS LYON,AVIGNON TGV,164,197.9,2.18,5.27,249,1,102,6.01,2.22,35,26.43,3.85,28,29.91,7,1,25.71,8.57,20,37.14,2.86,5.71
2023-02-01,National,PARIS LYON,AVIGNON TGV,164,197.9,2.18,5.27,363,10,52,18.35,2.48,36,37.38,5.26,26,46.72,12,6,27.78,16.67,11.11,22.22,13.89,8.33
2021-12-01,National,PARIS LYON,AVIGNON TGV,160,197.9,2.18,5.27,384,7,36,25.82,2.2,37,37.81,4.32,34,39.98,20,5,11.43,11.43,11.43,42.86,17.14,5.71
2019-04-01,National,PARIS LYON,AVIGNON TGV,161,197.9,2.18,5.27,424,0,26,10.78,0.27,38,24.82,2.8,26,2.8,8,1,15.15,15.15,39.39,18.18,9.09,3.03
2021-05-01,National,PARIS LYON,AVIGNON TGV,161,197.9,2.18,5.27,382,26,35,23.08,1.84,38,32.92,4.56,28,39.98,13,3,23.68,13.16,2.63,26.32,10.53,23.68
2023-11-01,National,PARIS LYON,AVIGNON TGV,159,197.9,2.18,5.27,454,0,49,18.65,1.79,38,34,5.51,23,47.24,12,5,5.41,2.7,27.03,37.84,21.62,5.41
2022-12-01,National,PARIS LYON,AVIGNON TGV,163,197.9,2.18,5.27,428,44,47,18.53,2.06,39,25,3.7,24,32.11,11,1,20.51,7.69,23.08,35.9,10.26,2.56
2023-12-01,National,PARIS LYON,AVIGNON TGV,159,197.9,2.18,5.27,440,1,42,15.77,1.28,39,30.53,3.79,32,34.32,13,4,12.82,12.82,12.82,10.26,23.08,28.21
2020-02-01,National,PARIS LYON,AVIGNON TGV,166,197.9,2.18,5.27,371,1,154,6.64,2.5,40,33.24,4.02,31,39.37,16,3,15,20,17.5,40,2.5,5
2019-02-01,National,PARIS LYON,AVIGNON TGV,161,197.9,2.18,5.27,394,1,41,38.07,3.61,42,69.08,7.6,25,7.6,17,10,7.14,33.33,21.43,23.81,7.14,7.14
2019-05-01,National,PARIS LYON,AVIGNON TGV,161,197.9,2.18,5.27,455,0,114,6.12,1.11,43,37.15,3.98,32,45.83,17,8,23.81,11.9,28.57,30.95,2.38,2.38
2023-05-01,National,PARIS LYON,AVIGNON TGV,164,197.9,2.18,5.27,475,6,47,16.9,1.47,43,35.66,4.18,30,45.3,16,7,9.52,19.05,21.43,30.95,7.14,11.9
2022-11-01,National,PARIS LYON,AVIGNON TGV,159,197.9,2.18,5.27,430,0,39,20.51,1.58,44,35.61,3.97,31,44.85,19,6,25,4.55,13.64,31.82,20.45,4.55
2021-09-01,National,PARIS LYON,AVIGNON TGV,162,197.9,2.18,5.27,362,0,46,20.06,2.32,45,31.56,4.93,38,34.81,12,5,11.9,23.81,9.52,28.57,14.29,11.9
2021-10-01,National,PARIS LYON,AVIGNON TGV,163,197.9,2.18,5.27,359,0,47,15.58,1.77,46,31.14,4.96,36,36.18,15,3,13.64,25,22.73,22.73,9.09,6.82
2018-03-01,National,PARIS LYON,AVIGNON TGV,159,197.9,2.18,5.27,466,7,47,12.99,1.01,47,29.5,4.45,34,4.45,21,3,31.11,11.11,35.56,15.56,6.67,0
2023-10-01,National,PARIS LYON,AVIGNON TGV,159,197.9,2.18,5.27,492,0,53,31.88,3.21,49,49.81,6.08,46,52.17,27,14,4.17,18.75,10.42,35.42,22.92,8.33
2022-09-01,National,PARIS LYON,AVIGNON TGV,160,197.9,2.18,5.27,432,3,57,23.04,2.88,50,44.46,5.65,43,49.51,26,10,22,6,16,48,4,4
2023-01-01,National,PARIS LYON,AVIGNON TGV,164,197.9,2.18,5.27,407,16,50,21.3,2.48,50,27.3,4.57,36,32.58,16,2,22,14,16,22,16,10
2023-03-01,National,PARIS LYON,AVIGNON TGV,165,197.9,2.18,5.27,407,77,52,28.41,4.26,51,54.69,9.5,45,60.11,31,14,27.45,39.22,3.92,11.76,9.8,7.84
2018-04-01,National,PARIS LYON,AVIGNON TGV,159,197.9,2.18,5.27,518,142,46,16.68,1.69,52,28.61,4.76,37,4.76,16,4,29.41,5.88,11.76,41.18,11.76,0
2020-07-01,National,PARIS LYON,AVIGNON TGV,162,197.9,2.18,5.27,471,13,173,4.54,1.42,52,25.61,3.78,40,29.56,15,1,17.31,15.38,26.92,32.69,3.85,3.85
2021-07-01,National,PARIS LYON,AVIGNON TGV,161,197.9,2.18,5.27,463,0,68,18.92,2.52,52,35.77,4.98,40,42.53,21,7,23.08,13.46,13.46,36.54,11.54,1.92
2021-08-01,National,PARIS LYON,AVIGNON TGV,162,197.9,2.18,5.27,448,0,66,21.15,2.84,56,31.94,4.68,42,38.24,18,5,5.36,8.93,10.71,33.93,21.43,19.64
2022-05-01,National,PARIS LYON,AVIGNON TGV,161,197.9,2.18,5.27,460,5,54,18.98,2,56,37.17,4.86,38,48.43,21,9,8.93,25,14.29,25,19.64,7.14
2020-08-01,National,PARIS LYON,AVIGNON TGV,162,197.9,2.18,5.27,454,3,172,5.61,1.84,57,27.77,4.26,40,34.51,13,4,19.3,12.28,33.33,28.07,5.26,1.75
2018-05-01,National,PARIS LYON,AVIGNON TGV,160,197.9,2.18,5.27,510,72,42,24.95,2.26,61,32.79,5.82,47,5.82,26,8,27.59,12.07,29.31,22.41,6.9,1.72
2018-12-01,National,PARIS LYON,AVIGNON TGV,160,197.9,2.18,5.27,453,3,71,12.45,1.62,61,27.75,4.29,38,4.29,18,6,26.67,1.67,26.67,35,8.33,1.67
